THOMPSON PEAK HOSPITAL|7400 E. Thompson Peak PkwySCOTTSDALE, Arizona 85255|http://honorhealth.com

Tacoma General Hospital|315  Martin Luther King Jr. WayTacoma, Washington 98405-0299|http://www.multicare.org/tacoma-general-hospital/

Tallahassee Memorial Healthcare|1300 Miccosukee RoadTallahassee, Florida 32308-5093|http://tmh.org

Tampa General Hospital|1 Tampa General CircleTampa, Florida 33606-3508|http://www.tgh.org

Tanner Medical Center of Carrollton|705 Dixie StreetCarrollton, Georgia 30117-3818|http://www.tanner.org

Taylor Hospital|175 East Chester PikeRidley Park, Pennsylvania 19078|

Taylor Regional Hospital|1700 Old Lebanon RoadCampbellsville, Kentucky 42718-9600|

Temecula Valley Hospital|31700 Temecula ParkwayTemecula, California 92592-5896|https://www.temeculavalleyhospital.com

Tempe St. Luke's Hospital|1500 South Mill AvenueTempe, Arizona 85281-6699|http://tempestlukeshospital.org

Temple University Hospital|3401 North Broad StreetPhiladelphia, Pennsylvania 19140-5192|http://www.templehealth.org

Temple University Hospital Jeanes Campus|7600 Central AvenuePhiladelphia, Pennsylvania 19111-2499|https://www.templehealth.org/locations/jeanes-hospital

Tennova Healthcare - Cleveland Main Campus|2305 Chambliss AvenueCleveland, Tennessee 37311|http://www.tennova.com

Jefferson Memorial Hospital|110 Hospital DriveJefferson City, Tennessee 37760-5281|https://www.tennovajefferson.com

Tennova Healthcare � Harton|1801 N. Jackson StreetTullahoma, Tennessee 37388|

Tennova Healthcare-Clarksville|651 Dunlop LaneClarksville, Tennessee 37040-5015|http://www.tennovaclarksville.com

Terre Haute Regional Hospital|3901 S. Seventh StreetTerre Haute, Indiana 47802-5709|http://regionalhospital.com/home

Terrebonne General Medical Center|8166 Main StreetHouma, Louisiana 70360|http://www.tgmc.com

Texas Health Arlington Memorial Hospital|800 W. Randol Mill RoadArlington, Texas 76012-2503|

Texas Health Harris Methodist Hospital Alliance|10864 Texas Health TrailFort Worth, Texas 76244-4897|

Texas Health Harris Methodist Hospital Cleburne|201 Walls DriveCleburne, Texas 76033-4007|

Texas Health Harris Methodist Hospital Fort Worth|1301 Pennsylvania AvenueFort Worth, Texas 76104-2122|

Texas Health Harris Methodist Hospital Hurst-Euless-Bedford|1600 Hospital ParkwayBedford, Texas 76022-6913|https://www.texashealth.org/

Texas Health Harris Methodist Hospital Southwest Fort Worth|6100 Harris ParkwayFort Worth, Texas 76132-4199|

Texas Health Harris Methodist Hospital Stephenville|411 N. Belknap StreetStephenville, Texas 76401-3415|

Texas Health Huguley Hospital|11801 South FwyBurleson, Texas 76028-7021|http://www.texashealthhuguley.org

Texas Health Presbyterian Hospital Dallas|8200 Walnut Hill LaneDallas, Texas 75231-4402|

Texas Health Presbyterian Hospital Denton|3000 North I-35DENTON, Texas 76201-3798|

Texas Health Presbyterian Hospital Flower Mound|4400 Long Prairie RoadFlower Mound, Texas 75028-1892|

Texas Health Presbyterian Hospital Plano|6200 W. Parker RoadPlano, Texas 75093-7914|

Texas Health Presbyterian Hospital Rockwall|3150 Horizon RoadRockwall, Texas 75032|

Texas Health Resources Allen|1105 Central Expressway NorthAllen, Texas 75013|

Texoma Medical Center|5016 S. US Highway 75Denison, Texas 75020-2035|https://www.texomamedicalcenter.net/

The Bellevue Hospital|1400 W. Main StreetBellevue, Ohio 44811-1028|

The Brooklyn Hospital Center|121 DeKalb AvenueBrooklyn, New York 11201-5425|http://tbh.org

The Christ Hospital|2139 Auburn AvenueCincinnati, Ohio 45219-2906|http://www.thechristhospital.com

The Hospital of Central Connecticut|100 Grand StreetNew Britain, Connecticut 06052-2017|https://hartfordhealthcare.org/locations-partners/the-hospital-of-central-connecticut

The Hospitals of Providence - Sierra Campus|1625 MEDICAL CENTER DREl Paso, Texas 79902-5044|http://thehospitalsofprovidence.com

The Hospitals of Providence East Campus|3280 JOE BATTLE BLVDEl Paso, Texas 79938|http://www.thehospitalsofprovidence.com

The Hospitals of Providence Memorial Campus|2001 N OREGON STEl Paso, Texas 79902-3368|http://thehospitalsofprovidence.com

The Hospitals of Providence Transmountain Campus|2000 Transmountain RoadEl Paso, Texas 79911|http://thehospitalsofprovidence.com

The Johns Hopkins Hospital|1800 Orleans StBaltimore, Maryland 21287|https://www.hopkinsmedicine.org/the_johns_hopkins_hospital/

The Medical Center of Southeast Texas|2555 Jimmy Johnson BoulevardPort Arthur, Texas 77640|https://www.medicalcentersetexas.org/

The Medical Center, Navicent Health|777 Hemlock StreetMacon, Georgia 31201-2155|http://www.navicenthealth.org

The Miriam Hospital|164 Summit AvenueProvidence, Rhode Island 02906|https://www.lifespan.org

The Mount Sinai Hospital|1 Gustave L. Levy PlaceNew York, New York 10029-6574|https://www.mountsinai.org/locations/mount-sinai

The Ohio State University Hospital East|181 Taylor AveColumbus, Ohio 43203|https://wexnermedical.osu.edu/

The Ohio State University Wexner Medical Center|410 W. 10th AvenueColumbus, Ohio 43210-1240|https://wexnermedical.osu.edu

The Queen's Medical Center|1301 Punchbowl StHonolulu, Hawaii 96813-2499|http://www.queens.org

The Queen's Medical Center West Oahu|91-2141 Fort Weaver RoadEwa Beach, Hawaii 96706|http://www.queens.org

The University of Kansas Hospital|4000 Cambridge StKansas City, Kansas 66160-7200|

The University of Tennessee Medical Center|1924 Alcoa HighwayKnoxville, Tennessee 37920-6900|http://www.utmedicalcenter.org

The Valley Hospital|223 N. Van Dien AvenueRidgewood, New Jersey 07450-9982|http://www.valleyhealth.com

The William W. Backus Hospital|326 Washington StreetNorwich, Connecticut 06360-2733|http://www.hartfordhealthcare.org/locations-partners

ThedaCare Regional Medical Center-Appleton|1818 N. Meade StreetAppleton, Wisconsin 54911-3496|

ThedaCare Regional Medical Center-Neenah|130 2nd StreetNeenah, Wisconsin 54956-2883|

Thibodaux Regional Health System|602 North Acadia RoadThibodaux, Louisiana 70301-4847|http://www.thibodaux.com

Thomas Hospital|750 Morphy AvenueFairhope, Alabama 36532-1812|https://www.infirmaryhealth.org/hospitals/thomas-hospital

Thomas Jefferson University Hospital|111 South 11th StreetPhiladelphia, Pennsylvania 19107-5096|http://hospitals.jefferson.edu/

Thomas Jefferson University Hospital - Methodist Hospital Campus|2301 South Broad StreetPhiladelphia, Pennsylvania 19148|http://hospitals.jefferson.edu/

Thomas Memorial Hospital|4605 MacCorkle Ave SWSouth Charleston, West Virginia 25309-1398|

Thorek Memorial Hospital|850 W. Irving Park RoadChicago, Illinois 60613-3077|

TidalHealth Nanticoke|801 Middleford RoadSeaford, Delaware 19973-3698|http://www.nanticoke.org

TidalHealth Peninsula Regional, Inc.|100 East Carroll StreetSalisbury, Maryland 21801-5422|http://www.peninsula.org

Tidelands Health Georgetown Memorial Hospital|606 Black River RoadGeorgetown, South Carolina 29440-3368|https://www.tidelandshealth.org/

Tidelands Health Waccamaw Community Hospital|4070 Highway 17 Bypass SouthMurrells Inlet, South Carolina 29576|http://www.tidelandshealth.org

Tift Regional Medical Center|901 East 18th StreetTifton, Georgia 31794-3648|http://www.tiftregional.com

Timpanogos Regional Hospital|750 WEST 800 NORTHOrem, Utah 84057|http://timphospital.com

Titus County Hospital District dba Titus Regional Medical Center|2001 North Jefferson AvenueMount Pleasant, Texas 75455-2398|http://www.titusregional.com

Tobey Hospital|43 High StreetWareham, Massachusetts 02571|http://www.southcoast.org

Torrance Memorial Medical Center|3330 Lomita BoulevardTorrance, California 90505-5002|https://www.torrancememorial.org/

Touro Infirmary|1401 Foucher StreetNew Orleans, Louisiana 70115|http://www.touro.com

Tri-City Medical Center|4002 Vista WayOceanside, California 92056-4506|https://www.tricitymed.org

TriStar Greenview Regional Hospital|1801 ASHLEY CIRCLEBOWLING GREEN, Kentucky 42104-3362|http://www.TristarGreenviewRegional.com

TriStar Southern Hills Medical Center|391 Wallace RoadNashville, Tennessee 37211-4859|http://tristarsouthernhills.com

TriStar StoneCrest Medical Center|200 StoneCrest BoulevardSmyrna, Tennessee 37167-6810|http://tristarstonecrest.com

TriStar Summit Medical Center|5655 Frist BoulevardHermitage, Tennessee 37076-2053|http://tristarsummit.com

Trident Medical Center|9330 Medical Plaza DriveCharleston, South Carolina 29406-9195|http://tridenthealthsystem.com

Trinitas Regional Medical Center|225 Williamson StreetElizabeth, New Jersey 07202-3625|http://trinitasrmc.org

Trinity Hospital|One Burdick Expressway WestMinot, North Dakota 58702-5020|http://trinityhealth.org

Trinity Medical Center West|4000 Johnson RoadSteubenville, Ohio 43952|https://trinityhealth.com

Trinity Moline|500 John Deere RdMoline, Illinois 61265|

Trinity Rock Island|2701 17th StreetRock Island, Illinois 61201-5393|

Trios Southridge Hospital|3810 Plaza WayKennewick, Washington 99338|http://www.trioshealth.org

Trios Women's and Children's Hospital|900 S. Auburn StreetKennewick, Washington 99336-6128|http://www.trioshealth.org

Tristar Centennial Medical Center|2300 Patterson StreetNashville, Tennessee 37203-1528|http://www.tristarcentennial.com

Tristar Hendersonville Medical Center|355 New Shackle Island RoadHendersonville, Tennessee 37075-2479|https://tristarhendersonville.com/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing&utm_content=Tri

Tristar Horizon Medical Center|111 Highway 70 E.Dickson, Tennessee 37055-2080|http://tristarhorizon.com/

Tristar Skyline Medical Center|3441 Dickerson PikeNashville, Tennessee 37207-2539|http://tristarskyline.com

Troy Regional Medical Center|1330 Highway 231 S.Troy, Alabama 36081-1224|

Truman Medical Center Hospital Hill|2301 Holmes StreetKansas City, Missouri 64108-2677|https://www.trumed.org/

Truman Medical Center Lakewood|7900 Lees Summit RoadKansas City, Missouri 64139-1246|https://www.trumed.org/

Trumbull Memorial Hospital|1350 E. Market StreetWarren, Ohio 44482-6628|http://trumbullregional.org

Tuality Community Hospital|335 SE 8TH AVENUEHillsboro, Oregon 97123-4246|

Tuba City Regional Health Care Corporation|167 North Main St.Tuba City, Arizona 86045|

Tucson Medical Center|5301 East Grant RoadTucson, Arizona 85712-2874|http://tmcaz.com

Tufts Medical Center|800 Washington StreetBoston, Massachusetts 02111-1552|http://www.tuftsmedicalcenter.org

Tug Valley ARH Regional Medical Center|260 Hospital DriveSouth Williamson, Kentucky 41503-4072|

Tulane Lakeside Hospital|4700 I 10 SERVICE ROADMetairie, Louisiana 70001-1269|http://tulanehealthcare.com

Tulane University Hospital and Clinic|1415 TULANE AVENew Orleans, Louisiana 70112|https://tulanehealthcare.com/

Turkey Creek Medical Center|10820 Parkside DriveKnoxville, Tennessee 37934|http://www.tennova.com

Twin Cities Community Hospital|1100 Las Tablas RoadTempleton, California 93465-9704|https://www.tenethealthcentralcoast.com/locations/detail/twin-cities-community-hospital

Twin Cities Hospital|2190 HIGHWAY 85 NORTHNiceville, Florida 32578-1045|https://www.tchospital.com

Twin County Regional Healthcare|200 Hospital DriveGalax, Virginia 24333-2283|http://www.tcrh.org

Twin Lakes Regional Medical Center|910 Wallace AveLeitchfield, Kentucky 42754-1499|

U Mass Memorial Medical Center - Memorial Campus|119 Belmont StreetWorcester, Massachusetts 01605-2982|http://umassmemorialhealthcare.org

U Mass Memorial Medical Center - University Campus|55 Lake Avenue N.Worcester, Massachusetts 01655|http://umassmemorialhealthcare.org

UAB Highlands|1201 11th Avenue S.Birmingham, Alabama 35205|http://www.uabmedicine.org

UAMS Medical Center|4301 West Markham StreetLittle Rock, Arkansas 72205-7102|http://www.uams.edu

UC San Diego Health Hillcrest - Hillcrest Medical Center|200 West Arbor DriveSan Diego, California 92103|http://health.ucsd.edu

UC San Diego Health La Jolla - Jacobs Medical Center and Sulpizio Cardiovascular Center|9300 Campus Point DriveLa Jolla, California 92037|http://health.ucsd.edu

UCHealth Longs Peak Hospital|1750 E Ken Pratt BlvdLongmont, Colorado 80504|

UCHealth Medical Center of the Rockies|2500 Rocky Mountain AvenueLoveland, Colorado 80538|https://www.uchealth.org/locations/uchealth-medical-center-of-the-rockies/

UCHealth Memorial Hospital Central|1400 E. Boulder StreetColorado Springs, Colorado 80909-5599|

UCHealth Memorial Hospital North|4050 Briargate PkwyColorado Springs, Colorado 80920|

UCHealth Poudre Valley Hospital|1024 S. Lemay AvenueFort Collins, Colorado 80524-3998|https://www.uchealth.org/locations/uchealth-poudre-valley-hospital/

UCHealth University of Colorado Hospital|12605 E. 16th AvenueAurora, Colorado 80045|https://www.uchealth.org/locations/uchealth-university-of-colorado-hospital-uch/

UCHealth Yampa Valley Medical Center|1024 Central Park DriveSteamboat Springs, Colorado 80487-5010|

UCLA Medical Center of Santa Monica|1250 16th StreetSanta Monica, California 90404-1249|http://www.uclahealth.org

UCSF Health - Mission Bay|1975 4th StSan Fancisco, California 94158|http://www.ucsf.org

UCSF Medical Center  Moffitt-Long Hospitals|505 Parnassus AvenueSan Francisco, California 94143-0296|https://www.ucsfhealth.org

UF Health Jacksonville|655 W 8th St.Jacksonville, Florida 32209-6595|https://ufhealth.org

UF Health Leesburg Hospital|600 E. Dixie AvenueLeesburg, Florida 34748-5999|http://www.centralfloridahealth.org

UF Health North|15255 Max Leggett PkwyJacksonville, Florida 32218|https://north.ufhealthjax.org/

UF Health Shands Hospital|1600 SW Archer RoadGainesville, Florida 32608|

UF Health The Villages Hospital|1451 El Camino RealThe Villages, Florida 32159-0041|http://centralfloridahealth.org

UH Cleveland Medical Center|11100 Euclid AvenueCleveland, Ohio 44106-2602|

UHS - Binghamton General Hospital|10-42 Mitchell AvenueBinghamton, New York 13903-1617|http://www.nyuhs.org

UHS Wilson Medical Center|33-57 Harrison St.Johnson City, New York 13790-2107|http://www.nyuhs.org

UK Good Samaritan Hospital|310 South LimestoneLexington, Kentucky 40508|http://ukhealthcare.uky.edu

UM Baltimore Washington Medical Center|301 Hospital DriveGlen Burnie, Maryland 21061-5899|http://www.umms.org/bwmc

UM Harford Memorial Hospital|501 S. Union AvenueHavre De Grace, Maryland 21078-3493|https://www.umuch.org

UNC Rockingham Hospital|117 E Kings HwyEden, North Carolina 27288-5299|http://uncrockingham.org

UNM Sandoval Regional Medical Center|3001 Broadmoor Blvd NERio Rancho, New Mexico 87144|https://hsc.unm.edu/health/locations/sandoval-regional-medical-center.html

UP Health System - Marquette|850 W Baraga AveMarquette, Michigan 49855-2794|http://www.mgh.org

UP Health System - Portage|500 Campus DriveHancock, Michigan 49930-1569|http://www.portagehealth.org

UPMC Altoona|620 Howard AvenueAltoona, Pennsylvania 16601-4804|http://www.upmc.com

UPMC Carlisle|361 Alexander Spring RoadCarlisle, Pennsylvania 17015-6940|http://www.pinnaclehealth.org

UPMC Chautauqua|207 Foote AvenueJamestown, New York 14701|http://www.upmc.com

UPMC Community|4300 Londonderry RdHarrisburg, Pennsylvania 17109|http://pinnaclehealth.org

UPMC East|2775 Mosside BoulevardMonroeville, Pennsylvania 15146|http://www.upmc.edu

UPMC Hamot|201 State StreetErie, Pennsylvania 16550-0002|http://www.upmc.com

UPMC Harrisburg|111 S. Front StreetHarrisburg, Pennsylvania 17101-2010|http://pinnaclehealth.org

UPMC Horizon - Shenango Valley Campus|2200 Memorial DriveFarrell, Pennsylvania 16121|http://www.upmc.com

UPMC Jameson|1211 Wilmington AvenueNew Castle, Pennsylvania 16105-2516|http://www.upmc.com

UPMC McKeesport|1500 Fifth AvenueMcKeesport, Pennsylvania 15132-2422|http://www.upmc.com

UPMC Mercy|1400 Locust StreetPittsburgh, Pennsylvania 15219-5166|http://www.upmc.com

UPMC Northwest|100 Fairfield DriveSeneca, Pennsylvania 16346|http://www.upmc.com

UPMC PASSAVANT|9100 Babcock BoulevardPittsburgh, Pennsylvania 15237|http://www.upmc.com

UPMC Passavant - Cranberry|1 St. Francis WayCranberry Township, Pennsylvania 16066|http://www.upmc.com

UPMC Pinnacle Hanover|300 Highland AvenueHanover, Pennsylvania 17331-2297|http://www.upmcpinnacle.com

UPMC Pinnacle Lititz|1500 Highlands DriveLititz, Pennsylvania 17543|http://pinnaclehealth.org

UPMC Pinnacle Memorial|325 South Belmont StreetYork, Pennsylvania 17403|https://www.pinnaclehealth.org

UPMC Presbyterian|200 Lothrop StreetPittsburgh, Pennsylvania 15213-2585|http://www.upmc.com

UPMC ST MARGARET|815 Freeport RoadPittsburgh, Pennsylvania 15215-3301|http://www.upmc.com

UPMC Shadyside|5230 Centre AvenuePittsburgh, Pennsylvania 15232|http://www.upmc.com

UPMC Somerset|225 South Center AvenueSomerset, Pennsylvania 15501-2088|http://www.upmc.com

UPMC Susquehanna - Williamsport|700 High StreetWilliamsport, Pennsylvania 17701-3109|https://www.susquehannahealth.org/

UPMC West Shore|1995 Technology ParkwayMechanicsburg, Pennsylvania 17050|http://pinnaclehealth.org

UPMC Western Maryland|12500 Willowbrook RoadCumberland, Maryland 21502-6393|https://www.wmhs.com/
